# g,r,e,s,t,l,o
-1.287540028247143309e-01,-2.165324655809057752e+00,-1.152598585643580753e+00,5.737594941322339270e-01,-3.885036395497643014e-01,-1.889830065497532186e+00,-1.229900224952698157e-01
1.797802499440675827e+00,1.720644564473975846e+00,1.745307052323053609e+00,7.818333565344824931e-01,1.102470321338413051e+00,-2.229199367545465771e-01,4.001737494972827380e-01
7.587167636576602758e-02,4.835734558184955900e-01,3.360981409307507994e-01,-3.531488633415594269e-01,1.309768838050482387e-01,6.668416842117474985e-01,-5.918329527481473035e-02
-8.858521528059704053e-02,4.088430866304553629e-02,1.434574132289816728e-01,-1.620831663946486811e+00,-7.190491122117380618e-01,-8.448705575917581090e-01,-9.629308406587021585e-01
6.643640689586928216e-01,-2.499679920414311363e-01,1.283437594833489459e-01,-4.168004386176897280e-01,-9.418007270999800840e-02,-8.621587580376079973e-01,-5.758460033887268237e-01
-4.093467659351803234e-01,-6.831251351107255898e-01,-6.059594129804091178e-01,-3.238977924969567157e-01,-4.507985461431660013e-01,4.260410150044104949e-01,9.275420251198637778e-02
4.115394334586020553e-01,7.205548694269177726e-03,2.751132962833028328e-01,2.068851337854284544e+00,1.160037235973534697e+00,1.263391880212793250e+00,1.348450780998062815e+00
6.547878303372062225e-01,1.590464852922666594e+00,1.023932494860383624e+00,1.037180842832152727e+00,1.127092293384646116e+00,2.315930613091558843e-01,6.114202622521813790e-01
-1.253363745780723182e+00,-1.463587951294611778e-01,-7.219899843249613092e-01,-4.167524509872647803e-02,-4.889455213639603559e-01,4.991765627504319291e-01,2.021057760783173118e-01
5.785423868836648831e-01,-7.206582684638536129e-01,-8.950139844101118181e-02,-3.191375015337535870e-01,-1.446318844525298353e-01,3.872869566709417066e-01,-3.124606209278857349e-01
7.331701716846229511e-01,-6.676477687338425726e-01,1.693646008192697117e-01,1.900972606786104802e+00,1.016874947338338941e+00,8.078277742312122145e-01,1.193453712113881737e+00
3.201580924330774902e+00,-1.632066461948979308e+00,8.455927360048152153e-01,8.366980941776089864e-01,7.599498541070626167e-01,1.269455278236212015e-01,3.186502575691123607e-01
2.662931283107402014e-01,-3.963404370524489240e-01,-2.586758192672816703e-03,2.077811131096642061e+00,9.216167297482109610e-01,-1.332151304979910744e+00,7.403870755621856370e-01
-1.127915569706732457e+00,2.950095773427292567e-01,-3.407178947711612671e-01,-2.064398007637186783e-01,-2.986128540156555156e-01,-9.245814204360741639e-01,-5.565163712437786181e-01
-1.317933676305351742e+00,1.032962454381270101e+00,-1.485121014924280780e-01,-4.314749478403686611e-01,-2.719663805513390931e-01,-1.752602146970980157e-01,-2.904250201165159972e-01
3.396516766620689687e-01,-1.176070623553173711e+00,-5.411594694261343541e-01,-7.827996951001714443e-01,-5.937456390284783225e-01,-8.032372488578105596e-01,-5.731881055150940263e-01
-2.156612255770763209e+00,2.781484044013753931e-01,-9.789327400619617370e-01,-1.489963514564712987e+00,-1.459414901321593350e+00,-8.279018232222237206e-01,-9.931561400438059239e-01
5.536450044330003262e-03,-1.397152309556955130e+00,-6.185860678794090628e-01,7.602726983723537835e-01,1.717294310551433778e-01,-5.233252165023456470e-01,1.963960790292422764e-01
-1.283987539968662439e+00,-1.042468981248202864e+00,-1.149999191465686188e+00,-1.102854725941380787e+00,-1.152259644918944614e+00,-5.920725258000265612e-01,-7.947801800968342656e-01
1.199315588015073875e+00,-5.595113315680725341e-01,2.168186057345317108e-01,3.155790437048337088e-03,1.577307533408640328e-01,-5.734760928935715985e-01,-2.498938796664584849e-01
9.236816296714691621e-01,1.050469732057375039e+00,1.010066106054864798e+00,1.009706928914702706e+00,1.074028292723958833e+00,-5.648676082282514388e-01,2.556067796182909801e-01
4.653497544260924990e-01,-1.140092851921872263e+00,-4.057298791763206403e-01,4.894557417516545161e-01,-1.021814549872898659e-02,-3.286660377493006435e-01,2.267612439560919013e-01
1.021361684390488911e+00,-2.311181748540749870e-01,5.196364722108537393e-01,6.281003783064861290e-01,7.280392485395320579e-01,2.778597436990467573e-01,2.879675723561803125e-01
4.070689797158828505e-01,-2.360455866117850410e-01,-2.043024236159068918e-03,-3.262194582152482258e-01,-1.082666268358992989e-01,-1.689982471709276401e+00,-5.260867773556375804e-01
2.415081989961950781e-01,1.119570871203267037e+00,5.561691386522572556e-01,9.961609975237767367e-01,8.362435146737396963e-01,1.146848218218272875e+00,7.459416555097441170e-01
4.875768038189657316e-01,-7.092977707238498075e-01,-3.221022812145118985e-01,1.221866193260378708e+00,2.629268546717931088e-01,7.881100948748630541e-01,8.871647170310104080e-01
-6.399439595420081117e-01,-1.696010600220194398e-01,-2.023295073113435261e-01,-1.568561105816451140e-01,-9.289123772381446820e-03,-9.229575804470697975e-02,-1.490482446876293388e-01
4.203317502044296994e-01,-2.766454911406979633e+00,-1.214674235851882722e+00,-1.153113761259473513e+00,-1.143024023393021560e+00,-1.270247172640886602e+00,-7.070153597352614172e-01
7.178991765882700715e-01,-3.077078120023187813e-01,1.942653686080647035e-01,2.567442200369566274e-01,4.682596893139395200e-01,-1.819776461101090037e+00,-2.438377769146753971e-01
-4.449175408897675932e-01,5.874673407693011828e-01,-1.748022260557285934e-02,-5.241404182091955466e-01,-2.162325434201596286e-01,2.445845663262258551e-01,-2.249618652865402468e-01
-1.893513505712623168e-01,-1.221658173225395272e+00,-6.902280497011108462e-01,-1.148822881595592760e+00,-8.656243117081044991e-01,-6.864831454799769084e-01,-7.474798763720250649e-01
-8.661544228421307334e-01,4.737121956974272852e-01,-3.844938966072910524e-01,-1.846381507069892125e+00,-1.176851997449213982e+00,2.531761858920305031e-01,-8.296457732401635310e-01
4.305387456125817081e-02,-2.787353703388234516e-01,-7.520876330004089283e-02,1.409589193657430350e-01,-4.598039710328510887e-02,-2.298163450695167587e+00,-5.031137042415740890e-01
-1.044886964730767920e+00,-5.788489063764585829e-01,-8.892298072861135605e-01,4.368772875530405053e-01,-1.365996000302159563e-01,6.019367989761497534e-02,2.729157962534727311e-01
-9.774642974639494719e-01,-8.257756459754889145e-02,-6.062698382056052049e-01,-2.287463392309012633e+00,-1.358602177645773734e+00,1.782901834357015103e+00,-7.353272322605226563e-01
3.944752486503771971e-02,-1.161899482041808263e+00,-5.294294929971906649e-01,1.374177371210155263e+00,4.912016310282001363e-01,-6.638729735429971246e-01,4.296568050219964907e-01
9.029218436216717159e-01,-4.273137579784671014e-01,2.716494870793543792e-01,-3.343434225608183374e-01,-1.729953665947933650e-01,-3.156953063825839734e-01,-3.410886265675956985e-01
-8.759161354704481095e-01,-1.267794720716072521e-01,-3.822752998163138627e-01,5.474317968274831081e-01,3.169313764530201638e-01,3.034131564832529548e-01,3.398507962825003670e-01
-1.618184067162311834e-01,8.972222399223893641e-01,2.423345600495663832e-01,6.841713977392677171e-01,5.030019248779502572e-01,-2.034549824605845103e+00,-6.044735895104147438e-02
-1.369400235112673503e+00,-1.063045516787073597e+00,-1.077057517068626513e+00,-2.492818695775110283e-01,-6.664161996962083556e-01,-1.858703707379126380e+00,-6.069715612990951303e-01
1.043566538725401394e+00,-3.395148833960821844e-02,5.330953201515006290e-01,7.486553708512306837e-01,6.629981792611294722e-01,4.203339391244765300e-01,4.633194949747198033e-01
1.063618751644807903e+00,-1.984202222639789293e-01,3.893868194225492130e-01,-2.525564697051432272e-01,-2.425122138961244289e-02,8.896091134514727550e-01,9.101509416936530428e-02
-1.966274714143866342e-01,1.135867761037217871e+00,4.610775455838624359e-01,1.272893603202580604e+00,7.987709559813374049e-01,7.319803567394621291e-02,6.487799576036711313e-01
-2.072580482698996196e+00,1.587308377817484351e+00,-3.620802261924314092e-01,-4.499902178201685699e-01,-3.133177236284688250e-01,1.913360555067864510e+00,2.460565878920953908e-01
2.884698180563851633e-01,6.510064155334144287e-02,2.473893468931827044e-01,-3.135529395171727240e-01,-1.453293854955885755e-01,2.792769137777361799e+00,5.230310111387139749e-01
8.079895062888818869e-01,9.639408427353629571e-01,7.574038065390539254e-01,-4.180675582731593898e-01,1.359249069993451187e-01,-1.805089556714102317e+00,-4.718563793653168803e-01
9.475858601483350130e-02,7.481818268197687471e-01,4.856574250375446100e-01,-3.787529698230762132e-01,-3.698489467616858373e-02,6.064046133119532778e-01,6.483822271700431794e-02
4.540945475905665968e-02,-7.077140202454220708e-01,-4.466726899120162519e-01,-8.859924813224211437e-01,-7.441629283287884977e-01,8.815528984399297885e-01,-1.186522168803459398e-01
1.782204513124085565e+00,-1.061549192818525889e+00,2.305984319324467513e-01,5.444185130293833774e-01,2.937322894707559140e-01,2.016094323647331876e+00,9.025147659004930656e-01
-8.266869923691817779e-02,-2.323889490976165650e-01,-1.700157945618888111e-01,4.082401161079607932e-01,7.370774193866644342e-02,-7.707321882655784329e-01,6.626591966428138636e-02
-1.250785519663523138e-01,-8.227851601234725809e-02,-6.562183132939328201e-02,-1.225901593311016224e+00,-6.612248949051777736e-01,1.038903648077948549e+00,-4.112477833589283649e-01
7.465074447703834437e-01,-4.099152983865091415e-01,-6.957127841354382447e-03,3.359540957981975717e-01,1.069640120244331610e-01,-5.112085146713432060e-01,-2.349051519337257143e-02
2.538279664613558584e+00,8.535087088658761534e-01,1.782159791376670244e+00,-3.007660128892054030e-01,6.800265026123206713e-01,-1.407717105779650868e-01,-1.903131810626132459e-02
-1.009473711571730270e+00,1.010495051230526409e+00,-4.556704253476251409e-02,-8.621470493908853783e-01,-5.085226848545433276e-01,1.426232032698883101e-01,-3.362863869612730539e-01
-2.998499061473168248e-01,-3.644471986780915551e-01,-4.033018369509261958e-01,-2.566535159773873642e-02,-1.408518582632078964e-01,1.447949925235289870e+00,5.005991411794072921e-01
-3.350348475601556686e-01,-9.497982579632027744e-02,-3.505002436945637845e-01,-9.319863999394318865e-01,-6.895708842403613925e-01,-1.546445862824589179e-01,-4.782616040222142373e-01
1.058741980715247166e+00,-2.221682668145606721e-01,4.518359603863187912e-01,-2.598135033685581075e+00,-1.276100796697069217e+00,-8.316263416654399165e-01,-1.437184102050844681e+00
-7.227820627798311470e-01,-4.872953153717440866e-02,-3.281297285359759952e-01,1.399635780854732725e-01,-1.155130131573619823e-01,1.574578647753644756e+00,4.282007478235569931e-01
9.873783036018615178e-01,1.124124448699536538e+00,1.073613131812980015e+00,1.715965030354206500e-01,5.342561607392269929e-01,-4.781525093437835050e-01,-1.661330261669093367e-01
1.505817236771969547e+00,-7.724778280097256422e-01,4.249853798820727446e-01,5.212096820278761672e-02,2.475864838430101855e-01,-1.491365001074757002e+00,-4.146970650149751081e-01
-3.150200119682350919e-01,2.785524476384020759e-02,-1.917005730066400071e-01,-9.250857978641456869e-01,-7.571759068386757496e-01,1.062724846491108988e+00,-1.334285401885146882e-01
3.377269573320114682e-01,1.469972018097326534e-02,1.422149825981767479e-01,-2.378719525385677880e+00,-1.084436021120844140e+00,9.816644902864486433e-01,-9.358498594927228131e-01
-7.206469209074235494e-01,3.658464438824036158e-01,-2.521029980420063654e-01,2.110589876360124406e-01,-1.221915391576421372e-01,9.959684728789233166e-01,3.345874406658405631e-01
2.716564298651013010e-01,-5.706235369943888358e-01,-1.398894643422226025e-01,-5.373049212397097429e-01,-2.144765239845873306e-01,-3.926805441296018495e-01,-3.555990330246246445e-01
-1.457851984645882060e-01,-3.584540692114431687e-02,-1.240807508433703354e-01,-1.092311814472908038e+00,-5.585646330286120342e-01,-1.934410762242169346e+00,-1.029082537079500259e+00
6.369746280302536201e-01,-3.221518510230484550e-02,3.220508210838547991e-01,-3.609410934911248536e-01,-3.605851094039486809e-02,-1.004553501281249206e+00,-4.452333731990626986e-01
-7.535539247245639505e-01,1.685171806955326979e+00,4.397796154060554796e-01,3.340933168216353999e-01,3.517034805987484525e-01,-3.060530069165498523e-01,3.082720024741488762e-01
1.790574015201691072e-01,6.947873478296986427e-01,5.746927937800312414e-01,4.028354020850304917e-01,4.329661206260382866e-01,1.439567945863176712e+00,4.954909752987444738e-01
-4.935410546249016650e-01,1.366609180866393825e+00,3.333079449305679232e-01,-2.119683346929713275e-01,-1.451236404394824209e-01,5.991209072004238800e-01,-6.306367772115427373e-02
1.286475193425388852e+00,-3.914765922767031725e-01,5.107746254942644448e-01,9.310354609542439430e-01,8.243661670668704922e-01,-1.340094991490807352e+00,6.464251995942779661e-02
-5.105207423891380270e-01,-1.519023212323286964e+00,-1.189638601134646256e+00,-6.196237982077257289e-01,-6.970316063174738508e-01,2.629348003810669243e-01,-2.664270390744466477e-01
-2.068747700087862906e+00,1.141454450223201356e+00,-4.387387838927579997e-01,6.038680084034612344e-02,-2.331038165218199953e-01,6.047189558235341877e-01,6.187801353233349233e-02
2.061174158131926504e-01,6.567156543445791528e-02,1.360170330443337405e-01,7.563311347132374296e-01,4.425081336230931028e-01,2.138428486174994425e-01,5.686037082801028708e-01
1.044777483479722019e-01,1.244260156961240815e+00,8.707457947898281647e-01,-1.091742770219459979e+00,-4.624083531570843952e-05,-1.220779526458825037e+00,-8.663706834705365845e-01
-1.372089228560045227e+00,6.868600871339897163e-02,-8.098084313352402752e-01,-9.464938270748142202e-01,-8.759684042428719231e-01,-2.445713655599681680e-01,-5.511260153821274654e-01
-4.257528600416842224e-01,4.048177798709193809e-01,-1.731369879517183630e-01,4.190678174673587164e-01,1.093287840568827884e-01,1.207376166164001452e+00,4.815620736856785489e-01
-1.314745096834051497e+00,-2.231924976730440324e+00,-1.749982541149326831e+00,-1.254270202175030713e-01,-1.050905616650198438e+00,-2.989064284605547517e+00,-7.867726521488672686e-01
6.648464696733670243e-01,3.160809203008442259e-01,4.789080260360156771e-01,1.849192417058808324e+00,1.220316428633835715e+00,-1.482702498132278501e+00,5.604723224430321338e-01
-4.970991281881205759e-01,-2.881907515362237479e-02,-1.125271836419643179e-01,1.962582891585038070e+00,8.873945253421543500e-01,6.151105099525711051e-01,1.062812946656822355e+00
2.214881271114512440e-01,3.389831313738314589e-01,2.954014016746085991e-01,1.612081335760366274e+00,9.924117221515545983e-01,-2.812420918888958871e-02,8.147561429500631558e-01
-1.540969823715636400e+00,-3.141535653692240637e-01,-8.447829145301607445e-01,5.267358548281201314e-01,-1.506401448541474508e-01,8.035504317330741664e-01,5.318159618084019602e-01
2.330908971144879660e-01,4.034335806324673701e-01,4.236665141554480929e-01,1.452169995555135706e+00,9.110545415120578916e-01,9.053783492644238429e-01,8.893779788270277376e-01
-1.356223092341694914e+00,-8.247551364778928917e-01,-9.884464762033277063e-01,-9.828082651443722506e-01,-1.040262289669615203e+00,1.109925815245406261e-01,-4.422371805793350874e-01
8.234174978581325355e-02,7.648784569345877804e-01,5.978128220942930948e-01,-9.498316192992789508e-01,1.092293622561302247e-02,1.295979270561959273e+00,-1.790607951056450986e-01
1.749295175002957628e-02,-1.375276532544850161e+00,-5.979399623893160154e-01,-2.982910966838553390e-01,-5.468896999838102069e-01,-1.484175588733472440e+00,-4.032935860403139006e-01
6.746595693346592038e-01,-2.348600417871457846e-01,5.077230898905383816e-01,2.731705788139713875e-01,2.966296672633379483e-01,1.453240439033609332e+00,3.759137030170387472e-01
1.196531605637410456e+00,-6.980281177731343378e-01,1.861428931181686730e-01,-1.467236445289726188e+00,-5.212987308025314181e-01,-3.581013359923516659e-01,-8.152785393628841915e-01
7.138903133262669565e-01,9.383034072906506484e-01,7.673441177549771286e-01,-7.095136038986348259e-01,1.570014910019182919e-01,-1.943743057279572861e+00,-7.466912422635244573e-01
2.046110993555045610e-01,2.320592795415525877e+00,1.295007842364962247e+00,-1.387114876505761152e-01,4.457475726105848968e-01,-1.685291190326051680e+00,-4.197575260050083190e-01
-3.035534165177182220e-01,1.493299874587710185e-01,-1.478994956811023886e-01,1.513797516899239026e-01,2.870835001480113724e-01,1.257170107895515310e+00,4.519212704574392947e-01
4.420390387742933330e-02,-1.556210345774981629e+00,-6.125274524391300934e-01,1.614165769440346621e+00,5.052989411574391188e-01,-1.028746028957147896e-01,8.357669878773780203e-01
-1.165971643185114148e+00,-3.180638193866104357e-01,-6.108845972983241168e-01,6.713724017641685693e-01,7.294798596038809535e-02,-1.319248011779384222e-01,1.775732109757820754e-01
6.494060653852791187e-01,-1.073945160299055956e+00,-2.482648852034622378e-01,-1.346810610088824633e+00,-8.035905019992644061e-01,1.169432743888732196e+00,-4.773415230308127866e-01
7.624915205222142223e-02,-6.537042973846347582e-01,-3.261241986861347364e-01,1.670465689892120520e-01,-1.214296826907510507e-01,1.390791953917254464e-01,1.100667260609810849e-01
-6.027363507824097244e-01,-2.400857742518212046e+00,-1.514004136972981529e+00,-1.196635394463810009e-01,-7.200352791961230903e-01,-7.073657228650936934e-02,-8.080262483207771573e-02
1.070095385911716962e-01,2.032563280069430711e-01,2.302330345628261776e-01,-9.761751954832147415e-01,-3.354548099635769054e-01,-9.824788600388094650e-01,-7.776444832761730819e-01
1.101155660731873986e+00,-7.927620499058875281e-02,4.375804592112675362e-01,6.975697377710917690e-01,5.302596767664726762e-01,-6.304967908306570168e-01,2.912108028908226287e-01
-5.910032213619492020e-02,-2.316281800491516663e+00,-9.523478031828751522e-01,-1.455605172243270851e-01,-6.300905703176631345e-01,-1.939221014955123668e+00,-6.136282106517702006e-01
1.009112405071674212e+00,1.329422712489739977e+00,1.115449147436335497e+00,-9.169493322986562722e-01,2.734656994353436288e-02,-1.132339038111382035e+00,-7.639437429831368309e-01
1.877757955411331059e+00,9.956222852972330672e-01,1.462016287093885980e+00,-1.044958602496010580e-01,6.435948311013173218e-01,2.626068389678541393e-01,-9.984946296013808703e-03
7.094722369287501662e-01,-4.884323166576585717e-01,2.351959837740859038e-01,7.611702597662102221e-01,5.114773317908390959e-01,-4.941908953743111566e-01,2.629536663541582331e-01
6.934322106344862346e-01,-6.677134604156549358e-01,6.337700533860832208e-02,4.555177242964785767e-01,5.856639692987825052e-02,-1.011194509057347091e-01,2.613863393169962857e-01
8.141599471013368783e-01,-1.252267520341561746e-01,3.207514245832582267e-01,5.475902919516985046e-01,3.701524934044391202e-01,2.593625963785295974e-01,3.651697870511581012e-01
1.509897339188279730e+00,-5.490172421692067761e-01,5.907919532027902099e-01,-8.373266608844908143e-01,-7.405420166879725374e-02,2.784131499738312088e-01,-3.870629510059525602e-01
-2.084192902995587460e+00,-9.383430284926771447e-01,-1.256729864057885004e+00,-2.634071790235548605e+00,-2.205192176207268151e+00,-5.524017204382204449e-01,-1.331516438967057736e+00
4.466837714718725066e-02,6.651058703342493938e-01,1.713379219295863010e-01,-1.749848333931139366e-01,-5.426957238572303888e-02,1.995303853775546532e+00,3.224296834725609018e-01
6.215517315491773109e-01,2.236445948006412276e+00,1.470385388132196214e+00,3.759454569976102278e-01,8.983103909887059091e-01,6.683936293554326724e-01,2.209637696802302653e-01
-7.139504886951963947e-01,3.016637448367726737e+00,1.045604878733126020e+00,1.218428165200817759e-01,5.434516994867207851e-01,5.659736742870213888e-01,1.292567749505419972e-01
9.478513488877289284e-01,2.992751620666547208e-01,5.463968965635317421e-01,1.399824794537860351e+00,1.033049073355118308e+00,-9.108905100079194295e-01,2.975746182321786781e-01
-5.266475503050157547e-01,-8.245733887756664382e-01,-8.094188820275394214e-01,-7.192793495671481185e-01,-6.137553642836502954e-01,-7.428823231652930126e-01,-3.534251907294675421e-01
1.767485645373395142e+00,-6.852453022558946394e-01,6.040199503533423275e-01,1.001178648123260517e+00,7.374071807812970780e-01,-2.376766378993268314e-01,3.061039640406860718e-01
-1.121149112532044967e+00,-2.888201103487962662e+00,-1.885223432785678277e+00,-5.997606289925724310e-01,-1.318590601179296495e+00,2.469223151509947478e-01,-4.047743816471786049e-01
2.127544586878266308e+00,-8.830248560198943331e-01,7.279660650319773607e-01,-7.095398669097421722e-03,2.850175968583806840e-01,1.540329162158776966e-01,2.455365332966709044e-02
3.257677963379354558e-01,1.404758181049104104e+00,9.251924174311465521e-01,-4.502275374900358007e-01,1.853594943310145349e-01,-1.174124769590954465e+00,-5.895378881753221556e-01
8.762053770598123015e-02,-2.674063406743701909e-01,-9.515688190533554136e-02,-4.322835923575026745e-02,-7.394684472071313963e-02,7.365549289594278681e-01,1.366960200539034109e-01
1.116136848550094651e+00,2.811944760832466028e-01,7.427332465859977084e-01,1.825625353606622703e+00,1.227740276403656461e+00,-2.774408287586376809e-01,7.326524990867957499e-01
8.407886706717455916e-02,-5.131436258726996824e-01,-2.882821267432949530e-01,-6.872632382443660815e-01,-5.826841983556375615e-01,-2.230766177313949772e+00,-8.909660083691128829e-01
1.185233685489900601e+00,-1.096655326105127948e+00,-8.253859351642142683e-02,2.564864646008343740e+00,1.137758755851121295e+00,-8.864926395208081455e-01,1.067005684805699905e+00
-5.063362555980093216e-01,-2.262309996850061511e-01,-3.737644903194625168e-01,-8.702778438934148930e-01,-4.917478722502313104e-01,1.408098478906253392e+00,1.268250053060213101e-02
1.134840818692271158e+00,-9.747428748500498452e-01,7.317602537924175476e-02,1.310700908051704472e+00,6.828075801281600077e-01,8.819349533558682452e-01,8.302978726164266243e-01
4.746678737052595909e-01,-4.432145071907713230e-01,9.823974883305729155e-02,-8.516115420178570206e-02,8.094476398691455299e-02,3.204640837430888234e-01,-6.358105334390531937e-02
-1.634469361949920582e-02,7.616801668944347403e-01,3.395508755153754388e-01,-2.063592109761446913e+00,-7.769599513672256208e-01,-4.673679803946975131e-01,-9.353130588740030671e-01
-8.388117834706494413e-01,-1.398631559862498763e+00,-1.024528457789438463e+00,-6.861552679948142996e-01,-8.902596598491537838e-01,5.713636324093103180e-01,-3.461535176581752582e-01
8.669269110649171495e-01,-1.561133386164883730e+00,-4.715916752047502603e-01,-1.638561044251053145e-01,-5.394076472520215049e-01,-1.048806059575772665e+00,-4.340792459525198432e-01
2.036251052337183953e+00,-6.507735666189840007e-01,6.840781328930933824e-01,5.041002141953840887e-01,7.379759140424063668e-01,1.501545538704386118e+00,7.102510476838099773e-01
-1.311084515601676603e+00,-4.090408184800940761e-02,-5.590630967198628731e-01,8.471064560516522457e-01,1.767263983614336675e-01,1.535877412554309540e+00,7.779613011258509347e-01
1.217296837864344061e+00,-4.649031789385386637e-01,3.570400266817173041e-01,7.239398113870803009e-01,4.865312683887921263e-01,-1.457678686671776136e+00,-7.240729842015519724e-02
9.384028906035527529e-01,7.378355478111185972e-01,9.935063456265819104e-01,-4.435588846946398323e-01,3.242848924935982091e-01,-5.698948965416522627e-01,-3.270882783919106251e-01
7.522641054456322696e-01,1.412183513292727399e+00,1.226690187680808508e+00,5.479348446612967299e-02,4.943316169017194506e-01,5.707261753701018403e-01,1.242038376315024034e-01
2.566395001192295133e+00,-3.968974349909419330e-01,1.105691976501357532e+00,-4.429045850572953524e-01,3.466666136389717767e-01,1.360974714110273931e+00,2.408493445771058838e-01
8.213026722842317051e-01,2.528676709098603981e-01,4.113512370095716575e-01,7.056676514624212748e-01,5.060211341810545438e-01,3.124317776881588293e-01,4.550208232783843343e-01
-1.351422711315617864e+00,9.663520953548884740e-02,-6.015272231144939141e-01,-5.469860193528325309e-01,-6.393415010087211137e-01,4.283947102892473602e-01,-1.540059017554669951e-01
-8.225508614537505592e-01,-9.205029031574608611e-01,-6.890106529087338672e-01,1.511378142203586350e+00,3.999035806854858155e-01,-5.763054613247127200e-01,5.094831248101311383e-01
1.459059035278225114e+00,1.368381016377920867e+00,1.411979894438202043e+00,1.388106706201346796e+00,1.240752150349431648e+00,-8.820538875532469847e-01,4.634330832948944101e-01
5.552992581200220101e-01,2.506963172683888796e+00,1.256277540150426475e+00,-6.748852216865657283e-01,1.457724871254082455e-01,6.740820888546493750e-01,-6.440310562435000441e-02
5.179939334491091563e-01,2.704274092240409821e+00,1.370854152097450651e+00,8.772515864825153331e-01,1.008336996988481227e+00,1.468371633904176798e+00,9.183414043902990986e-01
-9.465205423997499201e-01,2.893746683847979728e-01,-2.721468595983557170e-01,-1.210694471000615557e+00,-7.833413636107494638e-01,1.197823682922719124e+00,-3.301957801992181918e-01
1.524587671143175782e-01,-7.746566414326216954e-02,-2.744400391067067235e-02,-4.900580063412777743e-01,-2.592591095242874344e-01,1.820500757382014445e+00,2.827707739881171189e-01
1.120013190267186598e+00,-7.154241654256556782e-01,7.620571551188298765e-02,-1.568432609065175676e+00,-8.167457939121662847e-01,1.247201511172511657e+00,-4.230200247468369756e-01
-9.623719926164366889e-01,-3.834915757171171724e-01,-8.049128735405819413e-01,1.734823782149004678e+00,4.869425080477614576e-01,-1.330782257911606425e+00,4.299511348868111371e-01
5.957005083053377170e-01,3.640494949363958788e-01,4.539865446312512098e-01,-7.350553356447263598e-01,-6.327379149781471590e-02,-3.821043405041774643e-01,-2.785848117709511795e-01
6.114636135601038136e-01,7.599646698634174857e-01,7.569213673741490567e-01,1.127946759918604158e+00,7.391473076012158305e-01,-1.627862331867394152e+00,1.235656348955831152e-01
-2.017494237698815862e+00,1.574181714433918078e+00,-1.958546716757299522e-01,9.393839924053105639e-01,2.398695318238425467e-01,-4.367267622818614137e-01,2.962478908918495524e-01
-8.276543450066382868e-02,-2.631071681935913009e+00,-1.327837843920889771e+00,4.994632307299948781e-01,-3.975882103908164322e-01,9.116060328200002727e-02,3.121489368912025442e-01
-3.254761260271516465e-01,2.103121891735244109e+00,8.644507622744819209e-01,1.463517148642803356e+00,9.295562642826292743e-01,4.366304343915752284e-01,8.156695075769597736e-01
8.406010201772793344e-01,-1.822705531339934515e+00,-4.709669312629605198e-01,-9.821294287806690837e-02,-2.854401209513838800e-01,9.054717923313905237e-01,9.353136774910936202e-02
9.081621236279753262e-01,1.247975224844711517e-01,4.202725101574525390e-01,1.577115006192074675e+00,9.269011540448175435e-01,-1.532439981084626313e+00,5.935996951703597091e-01
-7.742965951183656825e-01,1.473875000868762664e+00,3.179711300311921507e-01,1.335660008813427613e+00,8.077186531668530955e-01,1.492380092094192090e+00,1.185931994548645951e+00
1.710640462492056257e-01,4.593153815801880313e-01,2.422782096719536260e-01,1.118705921117261415e+00,6.098753891877667366e-01,-6.582252959346835963e-01,5.939282110228190081e-01
-1.485526279582103149e+00,1.291431509211121709e+00,-1.824783435138199739e-01,1.235978758871594474e+00,4.988466823153870910e-01,-8.588033589147399116e-01,4.152551790964159606e-01
-6.076263985099326081e-01,-1.477258773190309071e+00,-1.129098953870429467e+00,1.720242325541339878e-01,-3.026446342602441830e-01,7.689726590111899129e-02,1.591883506059852404e-01
7.544347156394063392e-01,1.335398717919615397e+00,9.691295566065755152e-01,1.308905785619104423e-01,6.543537972021450377e-01,8.881835994998314998e-01,1.996999471533011383e-01
-9.768422891180960077e-01,-3.396519228199714607e-02,-5.575454681765109610e-01,1.537734821093472037e+00,3.986897632808872882e-01,7.431877661215184894e-01,7.695875800011628964e-01
1.929401844730857407e+00,-5.773394529350409643e-01,7.214911499486492685e-01,1.618022723119865391e+00,1.229772421254076598e+00,7.688805680027218648e-01,9.580198349017292614e-01
4.166381523644179796e-01,-3.653345315345472022e-01,4.689939133361201162e-02,5.124457461826158466e-01,2.758503497389022119e-01,4.232626859816998599e-01,3.421928084316905871e-01
1.161738575317930122e+00,-7.786984920148208589e-02,6.209381251883934194e-01,-6.806901562480979773e-02,3.996238774303532137e-01,-1.726076108333306491e-01,-2.527444614968906711e-01
-4.388698655348529654e-01,-1.083987142088011391e+00,-9.987567935133568886e-01,-9.708352273896184714e-01,-9.877866114392791497e-01,2.468055374108876210e-01,-6.319552735493713103e-01
4.481236330845034810e-01,-3.999857274008478125e-01,-1.625813463174929224e-02,1.036010160983593525e-01,4.582870787856900552e-03,6.944681039051889826e-01,3.761629421636414894e-01
-6.071715940164188474e-01,5.028226462202100011e-01,3.223039858839882310e-02,-6.127192943701313954e-01,-4.166193217051020747e-01,-3.687011648534232466e-01,-4.583396311881389185e-01
-9.930659951852195411e-01,1.077646101255968158e+00,1.191500217518566551e-01,1.368277579467832572e+00,6.854677729511536866e-01,-1.874420516031800876e-01,5.564521266325086479e-01
